Acc_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
2.00512E+12,2,17,0,18,0,2,0,0,0,0,1,1,1,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,1,0,18,0,1,0,0,0,0,2,1,15,2,6,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,1,0,0,0,0,1,1,15,1,8,-1,-1,-1,-1,-1
2.00512E+12,1,1,0,9,0,8,0,0,0,0,1,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,8,0,0,0,0,1,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,4,0,0,1,0,0,0,2,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,4,0,0,1,0,0,0,1,1,15,1,10,-1,-1,-1,8,2
2.00512E+12,1,9,0,9,0,1,0,0,0,0,0,1,1,2,6,-1,-1,-1,9,1
2.00512E+12,2,1,0,18,0,2,0,0,0,0,0,1,2,1,8,-1,-1,-1,9,1
2.00512E+12,2,1,0,18,0,8,0,0,0,0,1,1,15,2,8,-1,-1,-1,-1,-1
2.00512E+12,1,90,0,18,0,0,0,0,0,0,1,1,1,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,1,10,4,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,9,0,6,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,2,0,18,0,8,0,0,0,0,1,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,3,0,0,0,0,0,0,4,1,15,1,9,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,3,1,15,2,6,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,5,0,15,0,0,0,0,0,0,1,1,15,1,8,-1,-1,-1,-1,-1
2.00512E+12,3,9,0,18,0,0,0,0,0,0,2,1,15,1,8,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,9,2,0,0,0,0,2,1,15,2,8,-1,-1,-1,-1,-1
2.00512E+12,1,1,0,18,9,1,0,0,0,0,1,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,10,0,6,0,0,0,0,3,1,1,2,6,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,0,0,-1,0,0,1,1,1,1,4,-1,-1,-1,-1,-1
2.00512E+12,1,1,0,3,4,8,0,0,0,0,3,1,15,2,7,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,3,0,8,0,0,0,0,4,1,15,1,10,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,8,0,1,0,0,0,0,4,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,1,0,0,0,0,1,1,15,1,3,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,5,0,0,0,0,0,0,3,1,15,2,3,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,9,0,2,0,0,0,0,3,1,15,2,5,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,1,0,0,0,0,2,1,2,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,9,0,1,0,0,0,0,1,1,15,2,9,-1,-1,-1,2,1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,3,0,1,0,0,0,0,2,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,3,9,0,9,0,2,0,0,0,0,0,1,15,3,4,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,4,1,0,0,1,0,1,1,1,1,6,-1,-1,-1,9,1
2.00512E+12,1,11,0,17,0,1,0,0,0,0,0,1,1,1,9,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,17,0,1,0,0,0,0,0,1,4,2,-1,-1,-1,-1,-1,-1
2.00512E+12,3,9,0,18,0,1,0,0,0,0,0,1,15,2,-1,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,8,0,0,0,0,3,1,15,2,9,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,5,0,1,0,0,0,0,0,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,2,11,0,3,0,1,0,0,0,0,0,1,1,1,-1,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,1,0,1,0,0,0,0,2,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,4,9,0,10,0,1,0,0,0,0,0,1,15,2,6,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,8,0,7,5,10,3,1,15,2,4,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,4,0,0,0,0,0,0,1,1,15,1,5,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,1,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,1,19,0,4,0,4,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,8,0,4,0,0,0,0,2,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,1,0,0,0,0,1,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,1,0,0,0,0,2,1,15,1,5,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,1,0,0,0,0,3,1,15,2,5,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,5,0,1,0,0,0,0,4,1,15,2,2,-1,-1,-1,6,1
2.00512E+12,2,5,0,18,0,1,0,0,0,0,1,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,1,0,2,1,15,1,3,-1,-1,-1,-1,-1
2.00512E+12,1,1,0,18,0,8,0,0,0,0,3,1,1,1,5,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,7,0,8,0,0,0,0,1,1,15,3,5,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,9,0,2,0,0,0,0,1,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,1,0,0,0,0,1,1,15,2,6,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,1,0,2,1,15,2,11,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,5,8,1,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,4,0,1,0,0,0,0,2,1,15,1,8,-1,-1,-1,-1,-1
2.00512E+12,1,1,0,18,0,0,0,0,0,0,1,1,15,1,3,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,2,0,0,0,0,0,0,3,1,15,1,3,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,1,1,1,2,8,-1,-1,-1,-1,-1
2.00512E+12,1,8,0,18,0,1,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,2,0,0,0,0,1,1,1,1,4,-1,-1,-1,-1,-1
2.00512E+12,3,1,0,18,0,1,0,0,0,0,4,1,4,1,3,-1,-1,-1,-1,-1
2.00512E+12,1,11,0,18,0,1,1,0,0,0,0,1,1,1,6,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,1,1,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,3,9,0,9,0,8,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,4,2,0,8,1,0,1,1,15,2,8,-1,-1,-1,-1,-1
2.00512E+12,1,21,1,9,0,3,0,0,0,0,1,1,1,1,7,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,3,0,0,0,0,4,1,15,1,10,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,5,0,0,0,0,1,1,15,2,10,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,1,1,0,0,0,1,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,6,9,2,0,0,0,0,2,1,15,1,-1,-1,-1,-1,-1,-1
2.00512E+12,1,90,0,18,0,0,0,0,7,0,1,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,15,0,2,0,0,0,0,1,1,1,1,8,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,5,0,2,0,0,0,0,1,1,15,2,8,-1,-1,-1,-1,-1
2.00512E+12,2,90,0,2,0,1,0,0,0,0,3,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,3,0,1,0,0,0,0,4,1,15,1,8,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,4,1,0,0,0,0,1,1,15,1,10,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,1,0,3,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,17,0,5,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,0,0,0,0,0,3,1,1,1,7,-1,-1,-1,9,3
2.00512E+12,1,19,0,16,0,0,1,0,0,0,1,1,15,1,5,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,5,0,0,0,0,0,0,2,1,15,1,5,-1,-1,-1,-1,-1
2.00512E+12,1,8,0,7,0,1,0,0,0,0,4,1,1,1,9,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,1,0,0,0,0,3,1,15,2,6,-1,-1,-1,-1,-1
2.00512E+12,1,11,0,7,0,1,0,0,0,0,4,1,1,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,13,0,0,1,0,1,0,1,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,0,0,0,0,0,0,1,15,1,8,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,2,7,-1,-1,-1,9,3
2.00512E+12,2,9,0,18,0,0,0,0,0,0,1,1,15,2,7,-1,-1,-1,9,3
2.00512E+12,1,9,0,17,0,0,5,0,1,9,1,1,2,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,11,0,2,2,0,0,0,0,0,0,1,1,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,9,0,1,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,1,0,0,0,0,1,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,8,0,7,5,10,3,1,15,2,4,-1,-1,-1,-1,-1
2.00512E+12,1,19,0,12,0,6,0,0,0,0,3,1,15,1,-1,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,8,0,0,0,0,4,1,2,1,8,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,3,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,3,0,0,0,0,2,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,1,0,0,0,0,4,1,1,2,8,-1,-1,-1,-1,-1
2.00512E+12,1,2,0,18,0,1,0,0,0,0,1,1,2,2,4,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,7,0,1,0,0,0,0,4,1,2,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,2,6,0,0,0,0,0,3,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,8,0,0,4,1,15,1,8,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,8,0,0,0,0,1,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,5,-1,-1,-1,-1,-1
2.00512E+12,1,19,0,18,0,0,0,0,0,0,0,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,0,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,10,0,8,0,0,0,0,1,1,15,1,4,-1,-1,-1,9,3
2.00512E+12,2,9,0,5,0,8,0,0,0,0,4,1,15,2,9,-1,-1,-1,9,3
2.00512E+12,1,2,0,9,0,1,0,0,0,0,1,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,1,0,0,0,0,1,1,15,2,7,-1,-1,-1,8,1
2.00512E+12,2,1,0,18,4,0,0,0,0,0,0,1,15,2,8,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,4,0,0,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,11,0,4,0,0,0,0,0,0,0,1,1,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,4,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,3,1,15,2,6,-1,-1,-1,-1,-1
2.00512E+12,3,21,1,3,0,1,0,0,0,0,1,1,2,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,90,0,7,0,5,0,0,0,0,0,1,1,1,5,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,7,0,5,0,0,1,0,2,1,2,1,5,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,7,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,1,1,15,2,8,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,9,0,8,1,0,0,0,3,1,15,1,10,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,1,1,0,0,0,1,1,15,2,5,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,1,0,0,0,0,1,1,1,2,6,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,1,0,0,0,0,3,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,4,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,1,1,15,1,2,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,8,0,2,0,0,0,0,1,1,1,1,8,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,8,0,0,0,0,4,1,1,2,4,-1,-1,-1,-1,-1
2.00512E+12,1,21,0,18,0,1,0,0,0,0,1,1,1,1,6,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,1,0,0,0,0,3,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,1,11,0,9,0,5,0,10,3,10,1,1,1,1,8,-1,-1,-1,-1,-1
2.00512E+12,2,19,0,2,9,8,0,0,0,0,4,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,11,0,18,0,1,0,0,0,0,3,1,1,1,5,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,1,0,0,0,0,4,1,15,2,4,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,3,0,1,0,0,0,0,2,1,15,2,8,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,3,0,1,0,0,0,0,1,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,3,9,0,18,0,1,0,0,0,0,1,1,15,2,7,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,4,1,0,10,2,0,3,1,15,2,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,1,1,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,3,0,0,0,0,4,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,1,0,18,0,8,0,0,0,0,4,1,2,2,6,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,4,0,0,0,0,1,1,2,1,-1,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,1,1,2,2,8,-1,-1,-1,6,1
2.00512E+12,2,9,0,16,0,8,0,0,0,0,3,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,90,0,5,7,6,0,0,7,0,3,1,1,1,5,-1,-1,-1,-1,-1
2.00512E+12,2,20,0,18,0,1,1,0,7,0,1,1,1,2,7,-1,-1,-1,-1,-1
2.00512E+12,2,17,4,18,0,0,0,0,0,0,2,1,1,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,90,0,5,0,1,0,0,0,0,1,1,1,1,6,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,1,0,0,0,0,1,1,1,1,5,-1,-1,-1,6,1
2.00512E+12,1,19,0,1,0,4,0,0,0,0,2,1,1,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,21,1,18,0,0,1,0,1,1,1,1,1,1,7,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,8,0,0,0,0,3,1,4,1,3,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,4,0,0,0,0,0,0,2,1,15,2,5,-1,-1,-1,-1,-1
2.00512E+12,1,19,0,18,0,0,0,0,0,0,1,1,1,1,5,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,2,0,0,0,0,1,0,1,1,15,1,8,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,1,0,0,1,1,4,1,15,1,8,-1,-1,-1,-1,-1
2.00512E+12,2,2,0,18,0,4,0,0,0,0,1,1,1,1,5,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,1,1,15,1,3,-1,-1,-1,3,1
2.00512E+12,1,9,0,2,0,1,0,0,0,0,0,1,1,2,6,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,1,0,8,0,0,0,1,15,2,8,-1,-1,-1,-1,-1
2.00512E+12,1,19,0,9,0,1,0,0,0,0,1,1,1,1,6,-1,-1,-1,9,1
2.00512E+12,2,4,0,18,0,1,0,0,0,0,1,1,2,2,5,-1,-1,-1,8,1
2.00512E+12,1,9,0,18,0,0,0,11,0,0,1,1,15,1,8,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,0,1,0,1,10,4,1,15,2,10,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,9,0,1,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,3,9,0,4,0,1,1,0,0,0,1,1,2,2,6,-1,-1,-1,-1,-1
2.00512E+12,1,90,0,7,0,8,0,0,0,0,3,1,15,1,9,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,7,0,8,0,0,0,0,4,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,9,0,1,0,0,0,0,1,1,15,2,6,-1,-1,-1,-1,-1
2.00512E+12,2,3,0,18,0,1,0,0,0,0,1,1,15,1,4,-1,-1,-1,3,1
2.00512E+12,2,9,0,9,0,1,0,0,0,0,3,1,15,2,6,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,9,0,6,0,0,0,0,1,1,2,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,9,0,1,0,0,0,0,1,1,15,2,8,-1,-1,-1,9,3
2.00512E+12,2,9,0,18,0,1,0,0,0,0,4,1,15,1,5,-1,-1,-1,10,2
2.00512E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,0,0,0,0,0,2,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,1,0,0,0,0,1,1,2,1,6,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,9,0,2,0,0,0,0,4,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,9,0,3,0,0,0,0,1,1,2,1,4,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,3,0,0,0,0,3,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,1,1,0,0,0,1,1,15,1,4,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,7,0,1,0,0,0,0,2,1,15,1,8,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,2,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,1,0,18,9,0,0,0,0,0,1,1,15,1,3,-1,-1,-1,-1,-1
2.00512E+12,2,90,0,18,0,0,0,0,0,0,4,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,3,9,0,18,0,0,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,90,0,18,0,1,0,0,0,0,4,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,1,0,0,0,0,3,1,15,1,3,-1,-1,-1,-1,-1
2.00512E+12,4,9,0,18,0,0,0,0,0,0,4,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,1,0,0,0,0,1,1,2,2,4,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,10,-1,-1,-1,5,1
2.00512E+12,2,1,0,5,0,0,0,0,0,0,3,1,15,1,8,-1,-1,-1,6,1
2.00512E+12,2,90,0,5,0,1,0,0,0,0,1,1,15,1,5,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,0,5,12,1,0,1,1,15,1,5,-1,-1,-1,-1,-1
2.00512E+12,1,1,0,18,0,8,0,0,0,0,4,1,4,1,4,-1,-1,-1,10,1
2.00512E+12,2,20,0,9,0,8,0,0,0,0,1,1,1,1,7,-1,-1,-1,2,1
2.00512E+12,1,11,0,13,0,0,0,0,0,0,4,1,1,1,7,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,0,0,0,0,0,3,1,2,1,5,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,17,0,8,0,0,0,0,2,1,15,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,2,0,0,0,0,0,0,3,1,2,2,6,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,1,1,15,2,7,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,1,1,15,1,5,-1,-1,-1,5,1
2.00512E+12,2,9,0,18,0,0,0,0,0,0,3,1,15,2,8,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,4,2,0,0,0,0,0,1,15,2,4,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,9,0,1,0,7,5,1,1,4,3,5,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,3,0,6,0,0,0,0,2,1,2,1,6,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,0,1,15,2,7,-1,-1,-1,9,1
2.00512E+12,2,11,0,2,0,0,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,-1
2.00512E+12,3,11,0,2,0,0,0,0,0,0,0,1,1,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,19,5,2,0,0,0,0,0,0,3,1,1,1,8,-1,-1,-1,-1,-1
2.00512E+12,5,9,0,2,0,0,0,0,0,0,2,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,1,0,18,0,1,0,8,0,0,1,1,15,2,9,-1,-1,-1,5,1
2.00512E+12,1,21,1,18,0,2,1,0,0,0,1,1,1,1,8,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,3,0,2,0,0,0,0,2,1,2,1,7,-1,-1,-1,-1,-1
2.00512E+12,4,9,0,3,0,2,0,0,1,0,2,1,2,1,8,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,6,8,0,0,0,0,0,1,1,15,1,4,-1,-1,-1,7,1
2.00512E+12,2,9,0,18,0,0,1,0,7,9,3,1,15,1,7,-1,-1,-1,2,1
2.00512E+12,2,19,0,18,0,0,1,0,1,0,1,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,1,9,4,1,2,1,8,-1,-1,-1,4,1
2.00512E+12,1,9,0,7,0,0,1,7,2,6,3,1,2,1,7,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,9,0,1,0,0,0,0,3,1,2,2,6,-1,-1,-1,10,1
2.00512E+12,1,9,0,16,0,6,0,0,1,0,1,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,2,0,0,0,0,2,1,2,2,7,-1,-1,-1,9,1
2.00512E+12,1,9,0,18,0,8,0,0,0,0,3,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,2,0,18,0,0,0,0,0,0,0,1,15,2,8,-1,-1,-1,5,1
2.00512E+12,1,11,0,9,0,8,0,0,0,0,1,1,1,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,1,0,18,0,0,1,0,0,0,0,1,2,2,7,-1,-1,-1,10,3
2.00512E+12,1,9,0,9,7,5,0,0,0,0,1,1,15,1,10,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,4,0,0,0,0,1,1,2,1,6,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,18,0,2,0,10,0,0,3,1,3,2,5,-1,-1,-1,10,1
2.00512E+12,1,9,0,16,0,0,0,0,1,10,1,1,2,1,5,-1,-1,-1,8,3
2.00512E+12,1,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,2,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,3,0,1,0,0,0,0,2,1,1,2,7,-1,-1,-1,-1,-1
2.00512E+12,2,20,0,4,0,1,0,0,0,0,1,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,2,5,0,18,0,5,1,0,0,0,1,1,1,1,7,-1,-1,-1,2,1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,0,1,15,1,7,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,2,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,2,1,0,18,0,0,0,0,0,0,1,1,15,2,7,-1,-1,-1,-1,-1
2.00512E+12,1,2,0,18,0,0,0,0,0,0,2,1,15,2,7,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,3,0,0,0,0,0,0,0,1,15,2,6,-1,-1,-1,-1,-1
2.00512E+12,3,9,0,18,0,0,0,0,0,0,1,1,15,1,7,-1,-1,-1,-1,1
2.00512E+12,1,90,0,3,0,1,0,0,0,0,1,1,1,1,4,-1,-1,-1,-1,-1
2.00512E+12,2,9,0,3,0,1,0,0,0,0,2,1,15,2,7,-1,-1,-1,-1,-1
2.00512E+12,3,90,0,7,0,5,0,0,0,0,0,1,15,3,4,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,1,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,18,0,0,1,0,0,0,1,1,2,2,5,-1,-1,-1,10,1
2.00512E+12,1,9,0,18,0,0,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1
2.00512E+12,1,9,0,2,0,0,0,0,0,0,2,1,15,1,8,-1,-1,-1,1,1
2.00512E+12,2,9,0,18,0,0,0,0,0,0,1,1,15,1,6,-1,-1,-1,-1,-1
